log_name,experiment,scenario,simulation_id,prefix_entropy,n_prefixes,normalized_prefix_entropy,trace_entropy,n_traces,normalized_trace_entropy
bpi17,exp3,B,std,0.00133953712478883,,9.76726585912098E-05,0.00133711318348292,,0.000107015237184107
bpi17,exp3,B,ci95_norm_low,0.643399297391399,,0.0407049376207322,0.614482626322631,,0.0491798336997466
bpi17,exp3,B,ci95_norm_high,0.645059804814676,,0.0408260139027109,0.616140128997135,,0.0493124911621339
bpi17,exp3,B,ci95_t_low,0.643271303969992,,0.0406956049508721,0.614354864509991,,0.0491696083419746
bpi17,exp3,B,ci95_t_high,0.645187798236083,,0.040835346572571,0.616267890809776,,0.0493227165199059
bpi17,exp3,C,0,0.644096095725035,57250,0.0407527100153387,0.617929104876031,5771,0.0494556710218209
bpi17,exp3,C,1,0.642096422466853,56835,0.0406531860378304,0.616556046544909,5771,0.0493457789313174
bpi17,exp3,C,2,0.643741631359889,57133,0.04073788999264,0.617262158088405,5771,0.049402292243159
bpi17,exp3,C,3,0.640490267170867,58107,0.0404696760904598,0.614127560672137,5771,0.049151416184107
bpi17,exp3,C,4,0.645305945612869,57106,0.0408386468944494,0.617065973533553,5771,0.0493865907027594
bpi17,exp3,C,5,0.645155870319024,56902,0.0408424942477191,0.616977868727423,5771,0.0493795392752202
bpi17,exp3,C,6,0.644180468206586,57815,0.0407215441217393,0.616985799259787,5771,0.0493801739917216
bpi17,exp3,C,7,0.643122642904353,57721,0.0406607082480846,0.616685941370421,5771,0.0493561750037912
bpi17,exp3,C,8,0.639665024761513,56596,0.0405148412423208,0.613425390093987,5771,0.04909521828561
bpi17,exp3,C,9,0.645258977864417,57184,0.0408305860950519,0.618007286380656,5771,0.0494619282424991
bpi17,exp3,C,mean,0.643311334639141,,0.0407022282985634,0.616502312954731,,0.0493414783882006
bpi17,exp3,C,std,0.00198595375556298,,0.000130075640884695,0.00152020392503572,,0.000121668820273049
bpi17,exp3,C,ci95_norm_low,0.642080427748853,,0.0406216065810763,0.615560080800167,,0.049266067272112
bpi17,exp3,C,ci95_norm_high,0.644542241529428,,0.0407828500160505,0.617444545109295,,0.0494168895042891
bpi17,exp3,C,ci95_t_low,0.641890668905125,,0.0406091777905557,0.615414824578446,,0.0492544417573748
bpi17,exp3,C,ci95_t_high,0.644732000373156,,0.0407952788065711,0.617589801331016,,0.0494285150190263
bpi17,exp4,A,0,0.579144616630544,47942,0.0372464161330493,0.57151684160994,5771,0.0457410869289961
bpi17,exp4,A,1,0.580029933990263,47628,0.0373261108682231,0.571403720963493,5771,0.0457320333702103
bpi17,exp4,A,2,0.579999102095485,47953,0.0373005765034989,0.572461973552217,5771,0.0458167301282574
bpi17,exp4,A,3,0.586150925911069,47384,0.037738004459278,0.577119734819907,5771,0.046189511903926
bpi17,exp4,A,4,0.581731311606273,47702,0.0374302029948762,0.572859417470036,5771,0.0458485393689844
bpi17,exp4,A,5,0.58456397160035,48414,0.0375608069119035,0.570195318352421,5771,0.045635319424349
bpi17,exp4,A,6,0.582031226249238,47437,0.0374688762991049,0.573843003407384,5771,0.0459272602160126
bpi17,exp4,A,7,0.574937039109009,47314,0.0370211073760901,0.569017554370677,5771,0.0455410576270605
bpi17,exp4,A,8,0.580828615441098,47184,0.0374100371850794,0.571082954139189,5771,0.0457063609453118
bpi17,exp4,A,9,0.577855091263747,47739,0.0371781204177928,0.569485507792449,5771,0.0455785100634291
bpi17,exp4,A,mean,0.580727183389708,,0.0373680259148896,0.571898602647771,,0.0457716409976537
bpi17,exp4,A,std,0.00319986939042025,,0.000202034698855882,0.00236554063773693,,0.000189324954344297
bpi17,exp4,A,ci95_norm_low,0.578743883793906,,0.0372428035111945,0.570432425370436,,0.0456542961752212
bpi17,exp4,A,ci95_norm_high,0.582710482985509,,0.0374932483185847,0.573364779925107,,0.0458889858200862
bpi17,exp4,A,ci95_t_low,0.57843813472301,,0.0372234989978138,0.57020639681617,,0.0456362060840876
bpi17,exp4,A,ci95_t_high,0.583016232056406,,0.0375125528319654,0.573590808479372,,0.0459070759112198
bpi17,exp4,B,0,0.526719538414858,32509,0.0351414568898808,0.587386566673669,5771,0.0470112130579732
bpi17,exp4,B,1,0.530980263838182,32628,0.0354132675888075,0.590023967089878,5771,0.0472222961843507
bpi17,exp4,B,2,0.528993798537499,32278,0.0353174315632487,0.589722365589211,5771,0.0471981576472937
bpi17,exp4,B,3,0.534804374011676,32407,0.0356916535525354,0.59170114315574,5771,0.0473565281975451
bpi17,exp4,B,4,0.526510599600441,32486,0.0351299101456587,0.588114218823451,5771,0.0470694503623079
bpi17,exp4,B,5,0.526870025824982,32406,0.0351622372846165,0.587928064039033,5771,0.0470545515499609
